PID;ExterCond;ExterQual;HeatingQC;KitchenQual;MSZoning;RoofStyle;RoofMatl;Exterior1st;Exterior2nd;MasVnrType;MasVnrArea;Foundation;Heating;CentralAir;Electrical;1stFlrSF;2ndFlrSF;LowQualFinSF;Kitchen;TotRmsAbvGrd;Functional;Fireplaces;FireplaceQu;PavedDrive;WoodDeckSF;OpenPorchSF;EnclosedPorch;3SsnPorch;ScreenPorch;Fence;MSSubClass;GrLivArea;FullBath;HalfBath;Bedroom;SaleType;SaleCondition;SalePrice;MoSold;YrSold;GarageCond;GarageType;GarageYrBlt;GarageCars;GarageQual;GarageFinish;GarageArea;BsmtUnfSF;BsmtCond;BsmtHalfBath;BsmtFinType1;BsmtFinType2;TotalBsmtSF;BsmtExposure;BsmtFullBath;BsmtQual;BsmtFinSF2;BsmtFinSF1;MiscFeature;MiscVal;PoolQC;PoolArea;LotFrontage;LotArea;Street;Alley;LotShape;LandContour;Utilities;LotConfig;LandSlope;Neighborhood;Condition1;Condition2;BldgType;HouseStyle;OverallQual;OverallCond;YearBuilt;YearRemodAdd
902306120;3;2;1;2;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;884;656;0;1;7;Typ ;0;NA;N;240;77;0;0;0;NA   ;70;1540,0;1.0;1.0;3.0;WD   ;Normal ;129400;2;2008;NA;NA;;;NA;NA;;572;TA;0;Unf;Unf;572;No;0;Fa;0;0;NA;;NA;;60;6000;Pave;Grvl;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;5;9;1905;2005
902306130;1;3;1;2;8;Gambrel;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;689;689;0;1;7;Typ ;1;Gd;N;0;0;116;0;0;NA   ;70;1378,0;2.0;0.0;3.0;WD   ;Normal ;161000;10;2008;TA;Detchd;1928;2;TA;Unf;360;548;TA;0;Rec;Unf;689;No;0;TA;0;141;NA;;NA;;60;9600;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;7;9;1928;2005
902325050;3;3;4;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasW ;N;SBrkr;880;888;0;1;6;Typ ;2;TA;N;0;341;0;0;0;NA   ;75;1768,0;1.0;1.0;2.0;WD   ;Normal ;163000;10;2006;TA;Detchd;1914;2;TA;Unf;320;490;TA;0;Rec;Unf;880;Mn;0;Gd;0;390;NA;;NA;;60;10800;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2.5Unf;7;7;1914;1970
902325070;3;3;3;3;8;Hip    ;CompShg;AsbShng;AsbShng;None   ;0;PConc ;GasA ;N;FuseA;1075;1063;0;3;11;Typ ;0;NA;N;40;156;0;0;0;MnPrv;75;2138,0;2.0;0.0;2.0;WD   ;Normal ;106000;11;2009;Po;Detchd;1910;2;Fa;Unf;360;849;TA;0;Unf;Unf;849;No;0;TA;0;0;NA;;NA;;90;8100;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2.5Unf;5;5;1898;1965
902325100;3;3;1;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;1226;878;0;1;9;Typ ;0;NA;P;0;341;88;0;0;NA   ;75;2104,0;2.0;0.0;5.0;WD   ;Normal ;155000;7;2006;TA;Detchd;1910;2;Fa;Unf;432;1226;TA;0;Unf;Unf;1226;No;0;TA;0;0;NA;;NA;;70;6300;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2.5Unf;7;6;1910;2005
902325160;3;3;2;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;N;FuseA;889;551;0;1;6;Typ ;0;NA;Y;0;0;77;0;0;NA   ;50;1440,0;1.0;0.0;3.0;WD   ;Normal ;79000;4;2006;TA;Attchd;1940;1;Fa;Unf;352;540;TA;0;Unf;Unf;540;No;0;TA;0;0;NA;;NA;;63;5000;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;5;4;1900;1950
902326030;3;2;3;2;8;Mansard;CompShg;Stucco ;Stucco ;None   ;0;Stone ;GasW ;N;SBrkr;1320;1320;0;1;8;Typ ;1;Gd;N;181;0;386;0;0;NA   ;70;2640,0;1.0;1.0;4.0;WD   ;Normal ;265979;5;2009;TA;Detchd;1950;4;TA;Unf;864;1240;Fa;0;Unf;Unf;1240;No;0;TA;0;0;NA;;NA;;65;11700;Pave;Pave;Slightly irregular  ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;7;7;1880;2003
902326060;3;3;1;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;N;SBrkr;1221;691;0;2;7;Typ ;1;TA;Y;0;25;212;0;0;NA   ;190;1912,0;2.0;0.0;3.0;WD   ;Normal ;163000;4;2008;TA;Detchd;2003;2;Gd;Unf;672;482;TA;0;Unf;Unf;482;No;0;Fa;0;0;NA;;NA;;60;10800;Pave;Pave;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;2fmCon;1.5Fin;6;7;1905;2000
902327040;2;3;3;3;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;SBrkr;966;686;0;1;7;Typ ;0;NA;Y;0;0;196;0;0;NA   ;50;1652,0;2.0;0.0;4.0;WD   ;Normal ;139000;6;2010;TA;Detchd;1961;1;TA;Unf;416;0;TA;0;LwQ;Unf;686;No;1;Fa;0;686;Shed;1200;NA;;60;10800;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;1.5Fin;5;6;1915;1950
902327070;3;3;2;1;8;Gable  ;CompShg;Stucco ;BrkFace;None   ;0;BrkTil;GasA ;Y;FuseA;1090;917;0;1;8;Typ ;0;NA;Y;0;235;0;0;0;NA   ;70;2007,0;2.0;0.0;3.0;WD   ;Normal ;160000;6;2009;TA;Detchd;1930;1;TA;Unf;357;917;Gd;0;Unf;Unf;917;Mn;0;Fa;0;0;NA;;NA;;70;8400;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;2Story;6;7;1900;1950
902328040;3;3;1;3;8;Gable  ;CompShg;Wd Sdng;Wd Shng;None   ;0;CBlock;GasA ;Y;SBrkr;742;742;0;1;9;Typ ;1;Gd;Y;0;291;134;0;0;NA   ;75;1484,0;2.0;0.0;3.0;WD   ;Normal ;128000;6;2008;NA;NA;;;NA;NA;;742;TA;0;Unf;Unf;742;No;0;TA;0;0;NA;;NA;;35;6300;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2.5Unf;6;6;1914;2001
902328100;3;3;1;3;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;815;875;0;1;7;Typ ;1;Gd;Y;0;0;330;0;0;NA   ;75;1690,0;1.0;0.0;3.0;ConLw;Normal ;144000;7;2006;TA;Detchd;1916;1;TA;Unf;225;815;TA;0;Unf;Unf;815;No;0;TA;0;0;NA;;NA;;65;8850;Pave;NA  ;Slightly irregular  ;Bnk;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2.5Unf;7;6;1916;1950
902329030;2;2;1;2;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;Stone ;GasA ;Y;SBrkr;1157;1111;0;1;7;Typ ;0;NA;N;0;108;0;0;0;NA   ;70;2268,0;3.0;0.0;3.0;WD   ;Normal ;240000;4;2010;TA;Detchd;2003;2;TA;Unf;624;346;Fa;0;Unf;Unf;346;No;0;Fa;0;0;NA;;NA;;50;9000;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;8;9;1890;2002
902329070;3;3;1;3;8;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;N;FuseA;684;684;0;1;7;Typ ;0;NA;N;0;158;0;0;0;NA   ;70;1368,0;1.0;0.0;3.0;WD   ;Normal ;114504;10;2006;Fa;Detchd;1930;1;TA;Unf;216;684;TA;0;Unf;Unf;684;No;0;TA;0;0;NA;;NA;;60;3600;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;6;7;1910;1993
902329080;3;3;1;1;8;Gable  ;CompShg;Stucco ;Stucco ;None   ;0;BrkTil;GasA ;Y;SBrkr;664;624;0;1;5;Typ ;1;Gd;N;0;103;0;0;0;NA   ;70;1288,0;1.0;0.0;3.0;WD   ;Normal ;119000;5;2009;TA;Attchd;1917;1;TA;Unf;280;624;TA;0;Unf;Unf;624;No;1;TA;0;0;NA;;NA;;60;3600;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;6;7;1917;2007
902329090;3;3;1;2;8;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;998;764;0;1;8;Typ ;0;NA;N;36;0;221;0;0;NA   ;70;1762,0;1.0;1.0;4.0;WD   ;Normal ;157000;10;2006;TA;Detchd;1989;2;TA;Unf;576;596;TA;0;Unf;Unf;596;No;1;Fa;0;0;NA;;NA;;60;7200;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;7;7;1920;1950
902330010;2;3;4;3;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;OthW ;N;SBrkr;938;1215;205;1;8;Typ ;0;NA;Y;0;54;20;0;0;NA   ;70;2153,0;2.0;0.0;4.0;WD   ;Normal ;122000;12;2008;NA;NA;;;NA;NA;;425;Fa;0;LwQ;Unf;684;No;0;TA;0;259;NA;;NA;;50;5250;Pave;Pave;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;8;5;1872;1987
902330040;2;2;2;2;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;916;826;0;1;8;Typ ;1;Gd;P;0;169;0;0;0;NA   ;70;1742,0;1.0;1.0;4.0;WD   ;Normal ;168000;11;2009;TA;Attchd;1925;2;TA;Unf;424;700;TA;0;BLQ;Unf;916;No;0;TA;0;216;NA;;NA;;121;17671;Pave;Grvl;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;2Story;8;9;1882;1986
902330090;2;3;3;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;FuseA;1312;1142;0;1;8;Typ ;1;Gd;N;0;148;150;0;0;MnPrv;75;2454,0;2.0;0.0;3.0;WD   ;Normal ;185000;2;2007;TA;Attchd;1950;2;TA;Unf;576;819;TA;0;Unf;Unf;819;No;0;TA;0;0;NA;;NA;;75;13500;Pave;Grvl;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2.5Unf;7;8;1879;1987
902331010;3;3;1;3;2;Gable  ;CompShg;Stucco ;Stucco ;None   ;0;BrkTil;GasA ;Y;SBrkr;816;0;0;1;5;Typ ;1;Gd;N;0;33;0;0;0;NA   ;30;816,0;1.0;0.0;2.0;WD   ;Normal ;58500;6;2009;NA;NA;;;NA;NA;;624;TA;0;Unf;Unf;624;No;0;TA;0;0;NA;;NA;;;3300;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;4;3;1910;1950
902332030;3;3;1;3;2;Hip    ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasW ;N;SBrkr;1260;1031;0;2;9;Typ ;1;Gd;Y;0;0;0;0;99;NA   ;190;2291,0;2.0;0.0;4.0;WD   ;Normal ;133900;11;2007;TA;Detchd;1900;2;TA;Unf;506;168;Fa;1;Rec;Unf;1214;Mn;0;TA;0;1046;NA;;NA;;60;7200;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;2fmCon;2.5Unf;6;6;1910;1998
902400090;3;3;3;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;FuseA;1200;0;0;1;7;Typ ;0;NA;Y;0;0;228;0;0;NA   ;30;1200,0;1.0;0.0;4.0;WD   ;Family ;125000;3;2006;Fa;Detchd;1923;1;Fa;Unf;312;1200;TA;0;Unf;Unf;1200;No;0;TA;0;0;NA;;NA;;84;11340;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;6;5;1923;1950
902400110;2;2;1;1;8;Gable  ;WdShngl;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;1518;1518;572;1;12;Typ ;2;TA;Y;0;260;0;0;410;GdPrv;75;3036,0;2.0;1.0;4.0;WD   ;Normal ;475000;6;2006;TA;Detchd;1993;3;Ex;Unf;840;1107;TA;0;Unf;Unf;1107;Mn;0;TA;0;0;NA;;NA;;90;22950;Pave;NA  ;Moderately Irregular;Lvl;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;2.5Fin;10;9;1892;1993
902401010;3;3;3;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;Y;SBrkr;572;539;0;1;5;Typ ;1;Gd;Y;0;0;176;0;0;NA   ;50;1111,0;1.0;0.0;2.0;WD   ;Normal ;116900;8;2008;TA;Detchd;1982;1;TA;Unf;288;572;TA;0;Unf;Unf;572;No;0;TA;0;0;NA;;NA;;;5700;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;7;7;1926;1950
902401030;2;3;2;2;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;FuseA;1149;467;0;1;5;Typ ;0;NA;Y;0;0;183;0;0;NA   ;40;1616,0;2.0;0.0;3.0;WD   ;Normal ;152000;10;2007;TA;Detchd;1926;1;TA;Unf;216;779;TA;0;LwQ;Unf;1149;Mn;0;TA;0;370;NA;;NA;;40;5400;Pave;Pave;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;6;7;1926;2004
902401060;4;3;4;4;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;Grav ;N;FuseF;1128;1128;0;2;12;Typ ;0;NA;N;0;18;18;0;0;NA   ;190;2256,0;2.0;0.0;4.0;WD   ;Abnorml;76500;6;2010;NA;NA;;;NA;NA;;840;TA;0;Unf;Unf;840;Mn;0;TA;0;0;NA;;NA;;100;9045;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;2fmCon;2Story;5;3;1910;1950
902401090;3;3;2;3;8;Hip    ;CompShg;Wd Sdng;Wd Sdng;None   ;0;PConc ;GasA ;N;FuseA;624;624;0;2;8;Typ ;0;NA;N;0;130;256;0;0;NA   ;90;1248,0;2.0;0.0;2.0;WD   ;Normal ;93500;12;2006;NA;NA;;;NA;NA;;624;TA;0;Unf;Unf;624;No;0;TA;0;0;NA;;NA;;33;5976;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;Duplex;2Story;5;7;1920;1950
902401120;1;1;2;2;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;BrkTil;GasA ;Y;SBrkr;1521;1254;0;1;9;Typ ;1;Gd;Y;105;502;0;0;0;NA   ;75;2775,0;3.0;1.0;3.0;WD   ;Normal ;325000;7;2008;TA;Detchd;1988;2;Gd;Unf;880;1237;TA;0;Unf;Unf;1237;No;0;TA;0;0;NA;;NA;;75;13500;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;PosA  ;1Fam  ;2.5Unf;10;9;1893;2000
902401130;2;3;1;3;8;Hip    ;CompShg;VinylSd;VinylSd;None   ;0;PConc ;GasA ;Y;SBrkr;832;650;0;1;7;Typ ;0;NA;Y;0;0;0;0;0;NA   ;70;1482,0;1.0;0.0;3.0;WD   ;Normal ;143000;7;2009;TA;Detchd;1930;2;TA;Unf;324;26;TA;1;ALQ;Unf;650;No;0;TA;0;624;NA;;NA;;50;9000;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;2Story;7;9;1920;1988
902402010;3;3;3;3;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;FuseA;1236;0;0;1;6;Typ ;0;NA;Y;0;158;158;0;0;MnPrv;20;1236,0;1.0;0.0;2.0;WD   ;Normal ;149700;4;2010;TA;Attchd;1957;2;TA;Unf;923;312;TA;0;GLQ;Unf;912;No;1;TA;0;600;NA;;NA;;90;7407;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Adjacent to arterial street   ;Normal;1Fam  ;1Story;6;7;1957;1996
902402130;3;3;2;3;8;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;CBlock;GasA ;Y;SBrkr;741;622;0;1;6;Typ ;0;NA;Y;0;0;0;0;168;NA   ;70;1363,0;1.0;0.0;3.0;WD   ;Normal ;125500;6;2010;TA;Detchd;1966;2;TA;Unf;528;622;TA;0;Unf;Unf;622;No;0;Fa;0;0;NA;;NA;;60;7740;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;4;7;1910;1950
902402150;3;3;3;3;8;Hip    ;CompShg;MetalSd;Stucco ;None   ;0;BrkTil;GasW ;N;SBrkr;1022;0;0;1;4;Maj2;0;NA;Y;0;30;226;0;0;NA   ;30;1022,0;1.0;0.0;2.0;WD   ;Normal ;85000;6;2009;TA;Detchd;1956;1;TA;Unf;280;310;TA;0;ALQ;Rec;1022;No;1;TA;465;247;NA;;NA;;60;7200;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;5;4;1910;2006
902402250;3;3;2;3;8;Gable  ;CompShg;VinylSd;AsbShng;None   ;0;PConc ;GasA ;Y;SBrkr;1246;1044;0;2;11;Typ ;0;NA;N;0;0;114;0;0;NA   ;190;2290,0;2.0;0.0;4.0;WD   ;Normal ;122500;4;2010;TA;Detchd;1971;2;TA;Unf;560;777;TA;0;Unf;Unf;777;No;0;TA;0;0;NA;;NA;;60;11340;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;2fmCon;2Story;4;6;1885;1950
902402260;4;4;3;3;8;Gable  ;CompShg;AsbShng;AsbShng;None   ;0;BrkTil;GasA ;N;SBrkr;723;363;0;1;5;Maj1;0;NA;N;0;24;144;0;0;NA   ;70;1086,0;1.0;0.0;2.0;ConLD;Normal ;55000;11;2008;Po;Detchd;1920;2;Fa;Unf;400;723;Fa;0;Unf;Unf;723;No;0;Fa;0;0;NA;;NA;;60;11340;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;2;1;1920;1950
902403070;3;3;1;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;SBrkr;868;602;0;1;6;Min1;0;NA;Y;0;0;0;0;0;NA   ;70;1470,0;1.0;1.0;2.0;WD   ;Normal ;140750;6;2010;TA;Detchd;1970;2;TA;Unf;624;455;TA;0;Rec;Unf;738;No;0;Fa;0;283;NA;;NA;;60;10560;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;6;7;1922;1994
902404010;3;3;2;3;8;Gable  ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1559;0;0;1;5;Min2;0;NA;Y;0;116;230;0;0;GdWo ;30;1559,0;1.0;0.0;2.0;COD  ;Normal ;153500;6;2007;TA;Detchd;1948;2;TA;Unf;812;1221;TA;0;Rec;Unf;1559;No;1;TA;0;338;NA;;NA;;90;8100;Pave;Pave;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;5;6;1948;1973
902405070;3;3;2;3;8;Gable  ;CompShg;Wd Sdng;Wd Shng;None   ;0;BrkTil;GasW ;Y;SBrkr;1313;1182;0;1;10;Typ ;1;Gd;Y;0;299;0;0;0;NA   ;70;2495,0;2.0;0.0;5.0;WD   ;Normal ;184000;12;2008;Fa;Detchd;1950;2;TA;Unf;342;1313;TA;0;Unf;Unf;1313;Mn;0;TA;0;0;NA;;NA;;60;10800;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;7;7;1890;1999
902405100;3;3;3;3;8;Hip    ;CompShg;VinylSd;VinylSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1188;561;120;1;7;Typ ;0;NA;Y;48;0;244;0;0;MnWw ;50;1749,0;1.0;0.0;2.0;WD   ;Normal ;124900;9;2009;TA;Detchd;1963;2;TA;Unf;456;0;TA;0;LwQ;Unf;1088;No;0;TA;0;1088;NA;;NA;;98;8820;Pave;NA  ;Regular             ;Lvl;AllPub;Corner ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;5;6;1890;1996
902405120;3;4;1;3;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1044;0;436;1;6;Typ ;0;NA;Y;0;0;176;0;0;NA   ;50;1044,0;1.0;0.0;3.0;ConLI;Family ;119000;9;2009;TA;Detchd;1920;1;Fa;Unf;207;972;TA;0;Unf;Unf;972;No;0;TA;0;0;NA;;NA;;60;5400;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;6;6;1920;1950
902406020;3;3;2;4;8;Gable  ;CompShg;MetalSd;MetalSd;BrkFace;164;CBlock;GasA ;Y;SBrkr;984;0;0;1;5;Typ ;0;NA;N;0;0;0;0;0;NA   ;20;984,0;1.0;0.0;2.0;WD   ;Normal ;110000;6;2008;TA;Detchd;1959;1;TA;Unf;308;784;TA;0;Rec;Unf;984;No;1;TA;0;200;NA;;NA;;65;9750;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;5;6;1959;1959
902406030;3;3;1;3;8;Hip    ;CompShg;HdBoard;HdBoard;None   ;0;CBlock;GasA ;Y;SBrkr;960;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;960,0;1.0;0.0;3.0;WD   ;Normal ;125000;7;2006;TA;Detchd;2002;2;TA;Unf;624;960;TA;0;Unf;Unf;960;No;0;TA;0;0;Gar2;4500;NA;;65;9750;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;5;5;1958;1958
902406070;3;3;1;2;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;PConc ;GasA ;Y;SBrkr;780;741;0;1;8;Typ ;0;NA;Y;0;0;238;0;0;MnPrv;70;1521,0;1.0;0.0;4.0;WD   ;Normal ;146500;9;2009;TA;Detchd;1950;3;TA;Unf;640;741;TA;0;Unf;Unf;741;No;0;TA;0;0;NA;;NA;;60;9720;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;6;7;1910;2002
902406090;3;3;1;3;8;Gable  ;CompShg;MetalSd;MetalSd;BrkFace;335;BrkTil;GasA ;N;FuseF;1050;745;0;1;7;Typ ;0;NA;Y;0;0;0;0;0;NA   ;50;1795,0;2.0;0.0;4.0;WD   ;Normal ;131500;11;2008;TA;Attchd;1954;1;Fa;Unf;352;1050;TA;0;Unf;Unf;1050;No;0;TA;0;0;NA;;NA;;81;12150;Pave;Grvl;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;5;5;1954;1954
902408080;2;3;1;3;8;Gable  ;CompShg;Wd Sdng;VinylSd;None   ;0;BrkTil;GasA ;Y;SBrkr;1576;978;0;1;8;Typ ;0;NA;P;0;48;143;0;0;NA   ;70;2554,0;1.0;1.0;3.0;WD   ;Normal ;159500;7;2007;TA;Detchd;1996;2;TA;Unf;704;718;TA;0;Unf;Unf;718;No;0;TA;0;0;NA;;NA;;60;10800;Pave;Grvl;Regular             ;Bnk;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;2Story;7;8;1890;1998
902427040;3;3;2;3;8;Gable  ;CompShg;Wd Sdng;Wd Sdng;None   ;0;CBlock;GasA ;Y;FuseA;912;336;0;1;6;Typ ;0;NA;Y;0;0;192;0;0;NA   ;50;1248,0;1.0;0.0;2.0;WD   ;Normal ;87000;3;2007;Fa;Detchd;1957;1;Fa;Unf;160;588;TA;0;LwQ;Unf;912;No;0;TA;0;324;NA;;NA;;52;9439;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1.5Fin;5;5;1930;1950
902427045;3;3;2;3;8;Gable  ;CompShg;BrkFace;BrkFace;None   ;0;PConc ;GasA ;Y;FuseA;882;0;0;1;4;Typ ;0;NA;Y;0;45;0;0;0;NA   ;20;882,0;1.0;0.0;2.0;WD   ;Normal ;97000;12;2008;TA;Detchd;1956;1;TA;Unf;308;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;70;12702;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;5;5;1956;1956
902427140;3;3;2;3;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;1;CBlock;GasA ;Y;SBrkr;968;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;968,0;1.0;0.0;2.0;WD   ;Normal ;104500;5;2007;TA;Attchd;1956;1;Fa;Unf;331;;NA;;NA;NA;;NA;;NA;;;NA;;NA;;52;8626;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;4;6;1956;1956
902427150;3;3;3;3;8;Gable  ;CompShg;MetalSd;MetalSd;None   ;0;CBlock;GasA ;Y;SBrkr;1093;0;0;1;5;Typ ;0;NA;Y;0;0;0;0;0;NA   ;20;1093,0;1.0;0.0;2.0;WD   ;Normal ;115500;5;2008;TA;Detchd;1959;1;TA;Unf;308;869;TA;0;Unf;Unf;869;No;0;TA;0;0;NA;;NA;;52;8516;Pave;NA  ;Regular             ;Lvl;AllPub;Inside ;Gtl;Old Town           ;Norm                          ;Normal;1Fam  ;1Story;4;6;1958;2006
